run,source_file,row_index,scenario_id,country,gold,model,field,pred,correct,valid_pred,story_words,rot_words,has_debate_turns
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,86,b4804460eadf30d5,hong_kong,yes,qwen15,qwen15_final,neutral,0,1,28,10,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,87,51e1d4a5916bfe03,hong_kong,yes,qwen7,qwen7_final,yes,1,1,31,13,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,87,51e1d4a5916bfe03,hong_kong,yes,qwen15,qwen15_final,yes,1,1,31,13,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,88,c4bad92ca406f5ad,hong_kong,yes,qwen7,qwen7_final,yes,1,1,76,22,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,88,c4bad92ca406f5ad,hong_kong,yes,qwen15,qwen15_final,yes,1,1,76,22,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,89,0f6a9f5af5a3dbf2,hong_kong,yes,qwen7,qwen7_final,yes,1,1,44,16,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,89,0f6a9f5af5a3dbf2,hong_kong,yes,qwen15,qwen15_final,neutral,0,1,44,16,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,90,4393f05c54430714,hong_kong,yes,qwen7,qwen7_final,yes,1,1,33,18,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,90,4393f05c54430714,hong_kong,yes,qwen15,qwen15_final,yes,1,1,33,18,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,91,95bb38103a1836dd,hong_kong,yes,qwen7,qwen7_final,yes,1,1,29,18,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,91,95bb38103a1836dd,hong_kong,yes,qwen15,qwen15_final,yes,1,1,29,18,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,92,2cbe49f8f7904a82,hong_kong,yes,qwen7,qwen7_final,yes,1,1,32,15,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,92,2cbe49f8f7904a82,hong_kong,yes,qwen15,qwen15_final,neutral,0,1,32,15,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,93,339a42ea5f739e11,hong_kong,yes,qwen7,qwen7_final,yes,1,1,61,16,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,93,339a42ea5f739e11,hong_kong,yes,qwen15,qwen15_final,neutral,0,1,61,16,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,94,0014da379034577f,hong_kong,yes,qwen7,qwen7_final,yes,1,1,28,10,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,94,0014da379034577f,hong_kong,yes,qwen15,qwen15_final,neutral,0,1,28,10,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,95,415572bcd4484344,hong_kong,yes,qwen7,qwen7_final,yes,1,1,45,21,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,95,415572bcd4484344,hong_kong,yes,qwen15,qwen15_final,yes,1,1,45,21,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,96,497195ae78d64abc,colombia,yes,qwen7,qwen7_final,yes,1,1,34,14,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,96,497195ae78d64abc,colombia,yes,qwen15,qwen15_final,yes,1,1,34,14,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,97,fc8775395e27172b,colombia,yes,qwen7,qwen7_final,yes,1,1,30,24,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,97,fc8775395e27172b,colombia,yes,qwen15,qwen15_final,yes,1,1,30,24,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,98,1ed0bc3e8261cf26,colombia,yes,qwen7,qwen7_final,yes,1,1,31,18,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,98,1ed0bc3e8261cf26,colombia,yes,qwen15,qwen15_final,yes,1,1,31,18,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,99,b0c633502cf570f7,colombia,yes,qwen7,qwen7_final,yes,1,1,37,12,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,99,b0c633502cf570f7,colombia,yes,qwen15,qwen15_final,yes,1,1,37,12,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,100,d3de063f185ce8bf,colombia,yes,qwen7,qwen7_final,yes,1,1,35,16,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,100,d3de063f185ce8bf,colombia,yes,qwen15,qwen15_final,yes,1,1,35,16,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,101,8db533e105b710a8,colombia,yes,qwen7,qwen7_final,yes,1,1,36,14,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,101,8db533e105b710a8,colombia,yes,qwen15,qwen15_final,neutral,0,1,36,14,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,102,c40a668256c641a5,colombia,yes,qwen7,qwen7_final,yes,1,1,28,19,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,102,c40a668256c641a5,colombia,yes,qwen15,qwen15_final,yes,1,1,28,19,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,103,dbf4c4afd59c68e8,colombia,yes,qwen7,qwen7_final,yes,1,1,34,19,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,103,dbf4c4afd59c68e8,colombia,yes,qwen15,qwen15_final,neutral,0,1,34,19,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,104,77d328f3787a8b99,colombia,yes,qwen7,qwen7_final,yes,1,1,40,18,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,104,77d328f3787a8b99,colombia,yes,qwen15,qwen15_final,neutral,0,1,40,18,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,105,396df9afc2efd961,colombia,yes,qwen7,qwen7_final,yes,1,1,38,23,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,105,396df9afc2efd961,colombia,yes,qwen15,qwen15_final,yes,1,1,38,23,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,106,100a1b6ec693821a,colombia,yes,qwen7,qwen7_final,yes,1,1,44,22,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,106,100a1b6ec693821a,colombia,yes,qwen15,qwen15_final,neutral,0,1,44,22,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,107,3dcc39f5691c51f9,colombia,yes,qwen7,qwen7_final,yes,1,1,40,16,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,107,3dcc39f5691c51f9,colombia,yes,qwen15,qwen15_final,neutral,0,1,40,16,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,108,c4232a3f9dde0d9d,vietnam,yes,qwen7,qwen7_final,yes,1,1,23,13,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,108,c4232a3f9dde0d9d,vietnam,yes,qwen15,qwen15_final,neutral,0,1,23,13,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,109,b3bfc6f7ef87f9f2,vietnam,yes,qwen7,qwen7_final,yes,1,1,35,14,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,109,b3bfc6f7ef87f9f2,vietnam,yes,qwen15,qwen15_final,yes,1,1,35,14,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,110,948f99c91870b106,vietnam,yes,qwen7,qwen7_final,yes,1,1,32,12,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,110,948f99c91870b106,vietnam,yes,qwen15,qwen15_final,yes,1,1,32,12,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,111,958ac89167e12e31,vietnam,yes,qwen7,qwen7_final,yes,1,1,29,15,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,111,958ac89167e12e31,vietnam,yes,qwen15,qwen15_final,yes,1,1,29,15,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,112,0ad1051191d594f9,vietnam,yes,qwen7,qwen7_final,yes,1,1,35,27,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,112,0ad1051191d594f9,vietnam,yes,qwen15,qwen15_final,yes,1,1,35,27,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,113,c5b04f55bed57efd,vietnam,yes,qwen7,qwen7_final,yes,1,1,20,15,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,113,c5b04f55bed57efd,vietnam,yes,qwen15,qwen15_final,yes,1,1,20,15,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,114,48259b4702695784,vietnam,yes,qwen7,qwen7_final,yes,1,1,35,19,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,114,48259b4702695784,vietnam,yes,qwen15,qwen15_final,yes,1,1,35,19,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,115,f81f10932bc693ef,vietnam,yes,qwen7,qwen7_final,yes,1,1,28,13,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,115,f81f10932bc693ef,vietnam,yes,qwen15,qwen15_final,neutral,0,1,28,13,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,116,703a66632a2a8c79,vietnam,yes,qwen7,qwen7_final,yes,1,1,36,22,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,116,703a66632a2a8c79,vietnam,yes,qwen15,qwen15_final,neutral,0,1,36,22,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,117,b370dea88a65de2e,vietnam,yes,qwen7,qwen7_final,yes,1,1,34,17,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,117,b370dea88a65de2e,vietnam,yes,qwen15,qwen15_final,neutral,0,1,34,17,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,118,a1e3ffb5ec591b9e,vietnam,yes,qwen7,qwen7_final,yes,1,1,32,14,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,118,a1e3ffb5ec591b9e,vietnam,yes,qwen15,qwen15_final,neutral,0,1,32,14,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,119,449b072dab6e2a43,vietnam,yes,qwen7,qwen7_final,yes,1,1,40,18,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,119,449b072dab6e2a43,vietnam,yes,qwen15,qwen15_final,neutral,0,1,40,18,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,120,1f4b13ce40529533,north_macedonia,yes,qwen7,qwen7_final,neutral,0,1,28,17,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,120,1f4b13ce40529533,north_macedonia,yes,qwen15,qwen15_final,no,0,1,28,17,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,121,3ad60d02127672ad,north_macedonia,yes,qwen7,qwen7_final,no,0,1,24,12,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,121,3ad60d02127672ad,north_macedonia,yes,qwen15,qwen15_final,neutral,0,1,24,12,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,122,ae5d996b033c70b9,north_macedonia,yes,qwen7,qwen7_final,yes,1,1,30,15,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,122,ae5d996b033c70b9,north_macedonia,yes,qwen15,qwen15_final,yes,1,1,30,15,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,123,236f0b2d64d7de7f,north_macedonia,yes,qwen7,qwen7_final,yes,1,1,32,17,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,123,236f0b2d64d7de7f,north_macedonia,yes,qwen15,qwen15_final,neutral,0,1,32,17,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,124,6f6932eeefac4da6,north_macedonia,yes,qwen7,qwen7_final,yes,1,1,31,18,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,124,6f6932eeefac4da6,north_macedonia,yes,qwen15,qwen15_final,neutral,0,1,31,18,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,125,8e0b2f97886d9f9c,north_macedonia,yes,qwen7,qwen7_final,yes,1,1,43,18,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,125,8e0b2f97886d9f9c,north_macedonia,yes,qwen15,qwen15_final,yes,1,1,43,18,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,126,8b48ccc6a53fe821,north_macedonia,yes,qwen7,qwen7_final,yes,1,1,29,17,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,126,8b48ccc6a53fe821,north_macedonia,yes,qwen15,qwen15_final,yes,1,1,29,17,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,127,1761d80deecac4b7,north_macedonia,yes,qwen7,qwen7_final,yes,1,1,41,15,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,127,1761d80deecac4b7,north_macedonia,yes,qwen15,qwen15_final,neutral,0,1,41,15,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,128,24d532871dc82241,north_macedonia,yes,qwen7,qwen7_final,yes,1,1,42,19,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,128,24d532871dc82241,north_macedonia,yes,qwen15,qwen15_final,yes,1,1,42,19,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,129,9000173b65958386,north_macedonia,yes,qwen7,qwen7_final,yes,1,1,31,17,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,129,9000173b65958386,north_macedonia,yes,qwen15,qwen15_final,neutral,0,1,31,17,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,130,1ce63038eebfe6c6,north_macedonia,yes,qwen7,qwen7_final,yes,1,1,34,15,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,130,1ce63038eebfe6c6,north_macedonia,yes,qwen15,qwen15_final,neutral,0,1,34,15,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,131,bfbb9f708b9367cb,italy,yes,qwen7,qwen7_final,yes,1,1,21,16,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,131,bfbb9f708b9367cb,italy,yes,qwen15,qwen15_final,yes,1,1,21,16,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,132,f06f8202d1d7bd8d,italy,yes,qwen7,qwen7_final,yes,1,1,30,13,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,132,f06f8202d1d7bd8d,italy,yes,qwen15,qwen15_final,neutral,0,1,30,13,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,133,26551d13d2003cc8,italy,yes,qwen7,qwen7_final,yes,1,1,26,18,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,133,26551d13d2003cc8,italy,yes,qwen15,qwen15_final,yes,1,1,26,18,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,134,018f799fcbcb718e,italy,yes,qwen7,qwen7_final,yes,1,1,24,11,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,134,018f799fcbcb718e,italy,yes,qwen15,qwen15_final,yes,1,1,24,11,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,135,4dab3b7629378ba6,italy,yes,qwen7,qwen7_final,yes,1,1,41,17,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,135,4dab3b7629378ba6,italy,yes,qwen15,qwen15_final,yes,1,1,41,17,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,136,1fd37f29e1481e57,italy,yes,qwen7,qwen7_final,yes,1,1,25,14,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,136,1fd37f29e1481e57,italy,yes,qwen15,qwen15_final,yes,1,1,25,14,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,137,7825a0a3b7a84c63,italy,yes,qwen7,qwen7_final,yes,1,1,39,18,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,137,7825a0a3b7a84c63,italy,yes,qwen15,qwen15_final,yes,1,1,39,18,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,138,a3d6600e2cc0d002,italy,yes,qwen7,qwen7_final,yes,1,1,37,19,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,138,a3d6600e2cc0d002,italy,yes,qwen15,qwen15_final,yes,1,1,37,19,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,139,3d96d40520fea1c4,italy,yes,qwen7,qwen7_final,yes,1,1,32,16,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,139,3d96d40520fea1c4,italy,yes,qwen15,qwen15_final,yes,1,1,32,16,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,140,b24b19bce04d1749,italy,yes,qwen7,qwen7_final,yes,1,1,34,13,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,140,b24b19bce04d1749,italy,yes,qwen15,qwen15_final,neutral,0,1,34,13,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,141,f4181208e2ebf338,italy,yes,qwen7,qwen7_final,yes,1,1,39,17,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,141,f4181208e2ebf338,italy,yes,qwen15,qwen15_final,neutral,0,1,39,17,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,142,877f1de456d06617,italy,yes,qwen7,qwen7_final,yes,1,1,35,14,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,142,877f1de456d06617,italy,yes,qwen15,qwen15_final,neutral,0,1,35,14,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,143,8ff74c0177095187,canada,yes,qwen7,qwen7_final,yes,1,1,29,17,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,143,8ff74c0177095187,canada,yes,qwen15,qwen15_final,neutral,0,1,29,17,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,144,f125a46f76ba6b83,canada,yes,qwen7,qwen7_final,yes,1,1,35,16,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,144,f125a46f76ba6b83,canada,yes,qwen15,qwen15_final,neutral,0,1,35,16,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,145,b481c4fa8da4fd46,canada,yes,qwen7,qwen7_final,yes,1,1,36,16,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,145,b481c4fa8da4fd46,canada,yes,qwen15,qwen15_final,neutral,0,1,36,16,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,146,489d66d877864b1f,canada,yes,qwen7,qwen7_final,yes,1,1,36,15,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,146,489d66d877864b1f,canada,yes,qwen15,qwen15_final,neutral,0,1,36,15,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,147,c07cd2f2abbafcd1,canada,yes,qwen7,qwen7_final,yes,1,1,29,12,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,147,c07cd2f2abbafcd1,canada,yes,qwen15,qwen15_final,neutral,0,1,29,12,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,148,bfd2deded7e03610,canada,yes,qwen7,qwen7_final,yes,1,1,31,12,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,148,bfd2deded7e03610,canada,yes,qwen15,qwen15_final,neutral,0,1,31,12,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,149,7075fd34c40168ba,canada,yes,qwen7,qwen7_final,yes,1,1,34,19,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,149,7075fd34c40168ba,canada,yes,qwen15,qwen15_final,yes,1,1,34,19,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,150,cad2125281119226,canada,yes,qwen7,qwen7_final,yes,1,1,31,18,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,150,cad2125281119226,canada,yes,qwen15,qwen15_final,yes,1,1,31,18,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,151,d302d8643671911e,canada,yes,qwen7,qwen7_final,yes,1,1,33,15,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,151,d302d8643671911e,canada,yes,qwen15,qwen15_final,yes,1,1,33,15,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,152,c342cc2db5a5d3b3,canada,yes,qwen7,qwen7_final,yes,1,1,40,19,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,152,c342cc2db5a5d3b3,canada,yes,qwen15,qwen15_final,yes,1,1,40,19,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,153,5c0a6c4e835a8c55,canada,yes,qwen7,qwen7_final,yes,1,1,39,22,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,153,5c0a6c4e835a8c55,canada,yes,qwen15,qwen15_final,yes,1,1,39,22,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,154,9662f1c3e1bcd5ae,canada,yes,qwen7,qwen7_final,yes,1,1,44,17,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,154,9662f1c3e1bcd5ae,canada,yes,qwen15,qwen15_final,yes,1,1,44,17,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,155,c33f9646598bf62e,iraq,yes,qwen7,qwen7_final,yes,1,1,53,17,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,155,c33f9646598bf62e,iraq,yes,qwen15,qwen15_final,neutral,0,1,53,17,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,156,7fba782ce42d24f7,iraq,yes,qwen7,qwen7_final,yes,1,1,27,15,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,156,7fba782ce42d24f7,iraq,yes,qwen15,qwen15_final,yes,1,1,27,15,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,157,19c7af211f5a925f,iraq,yes,qwen7,qwen7_final,yes,1,1,41,27,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,157,19c7af211f5a925f,iraq,yes,qwen15,qwen15_final,yes,1,1,41,27,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,158,00f525286278097a,iraq,yes,qwen7,qwen7_final,yes,1,1,47,17,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,158,00f525286278097a,iraq,yes,qwen15,qwen15_final,yes,1,1,47,17,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,159,2e711c6b045ecd0d,iraq,yes,qwen7,qwen7_final,yes,1,1,31,15,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,159,2e711c6b045ecd0d,iraq,yes,qwen15,qwen15_final,neutral,0,1,31,15,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,160,90d7a9798a0c126f,iraq,yes,qwen7,qwen7_final,yes,1,1,26,15,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,160,90d7a9798a0c126f,iraq,yes,qwen15,qwen15_final,neutral,0,1,26,15,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,161,0cd5a8df6c1b2a02,iraq,yes,qwen7,qwen7_final,yes,1,1,29,16,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,161,0cd5a8df6c1b2a02,iraq,yes,qwen15,qwen15_final,neutral,0,1,29,16,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,162,a9b79c8e33391934,iraq,yes,qwen7,qwen7_final,yes,1,1,40,16,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,162,a9b79c8e33391934,iraq,yes,qwen15,qwen15_final,neutral,0,1,40,16,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,163,1d05a257170484a6,iraq,yes,qwen7,qwen7_final,yes,1,1,31,15,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,163,1d05a257170484a6,iraq,yes,qwen15,qwen15_final,neutral,0,1,31,15,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,164,9c7c28b42e51c671,iraq,yes,qwen7,qwen7_final,yes,1,1,37,25,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,164,9c7c28b42e51c671,iraq,yes,qwen15,qwen15_final,neutral,0,1,37,25,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,165,0bd3f0c91ce3b95d,iraq,yes,qwen7,qwen7_final,yes,1,1,38,21,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,165,0bd3f0c91ce3b95d,iraq,yes,qwen15,qwen15_final,neutral,0,1,38,21,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,166,04239850115b9008,iraq,yes,qwen7,qwen7_final,yes,1,1,39,23,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,166,04239850115b9008,iraq,yes,qwen15,qwen15_final,neutral,0,1,39,23,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,167,89c960848f201717,united_kingdom,yes,qwen7,qwen7_final,yes,1,1,37,12,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,167,89c960848f201717,united_kingdom,yes,qwen15,qwen15_final,neutral,0,1,37,12,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,168,e8eee637ac461f96,united_kingdom,yes,qwen7,qwen7_final,yes,1,1,35,20,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,168,e8eee637ac461f96,united_kingdom,yes,qwen15,qwen15_final,yes,1,1,35,20,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,169,b73d48e0580eb963,united_kingdom,yes,qwen7,qwen7_final,yes,1,1,37,16,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,169,b73d48e0580eb963,united_kingdom,yes,qwen15,qwen15_final,neutral,0,1,37,16,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,170,f54f931a13b0743c,united_kingdom,yes,qwen7,qwen7_final,yes,1,1,24,13,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,170,f54f931a13b0743c,united_kingdom,yes,qwen15,qwen15_final,yes,1,1,24,13,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,171,991eb0cfdf74e136,united_kingdom,no,qwen7,qwen7_final,no,1,1,34,14,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,171,991eb0cfdf74e136,united_kingdom,no,qwen15,qwen15_final,neutral,0,1,34,14,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,172,73d67868adf3381f,united_kingdom,yes,qwen7,qwen7_final,yes,1,1,48,24,1
qwen7_qwen15,results\multi\open_qwen7_qwen15_full.jsonl,172,73d67868adf3381f,united_kingdom,yes,qwen15,qwen15_final,neutral,0,1,48,24,1
